i,global_step,source,reward,done,mask,grasp_penalty,action_absmax,action_saturation,gripper_action,gripper_label,action_dx,action_dy,action_dz,action_dr,action_dp,action_dyaw,action_dx_mm,action_dy_mm,action_dz_mm,action_dr_deg,action_dp_deg,action_dyaw_deg,saved_available,saved_dx,saved_dy,saved_dz,saved_dr,saved_dp,saved_dyaw,saved_dx_mm,saved_dy_mm,saved_dz_mm,saved_dr_deg,saved_dp_deg,saved_dyaw_deg,saved_minus_action_norm_absmax,saved_minus_action_norm_l2,saved_minus_action_pos_l2_mm,saved_minus_action_rot_l2_deg,live_available,live_dx,live_dy,live_dz,live_dr,live_dp,live_dyaw,live_dx_mm,live_dy_mm,live_dz_mm,live_dr_deg,live_dp_deg,live_dyaw_deg,live_minus_action_norm_absmax,live_minus_action_norm_l2,live_minus_action_pos_l2_mm,live_minus_action_rot_l2_deg,live_minus_saved_norm_absmax,live_minus_saved_norm_l2,live_minus_saved_pos_l2_mm,live_minus_saved_rot_l2_deg,saved_gripper_before,saved_gripper_after,live_gripper_before,live_gripper_after,env_mapped_hw,env_reason,env_feedback_before,env_mem_before,env_mem_after,critic_q_mean,critic_q_min,grasp_q_selected
256,256,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.01338571310043335,0.02451464533805847,-0.006446242332458496,0.050911273807287216,0.008661066181957722,-0.011288856156170368,-0.267714262008667,0.49029290676116943,-0.12892484664916992,0.11668004095554352,0.01984969899058342,-0.02587215043604374,0.050911273807287216,0.06013409420847893,0.5733059048652649,0.12115119397640228,0.050911273807287216,0.06013409420847893,0.5733059048652649,0.12115119397640228,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8353261947631836,-0.9312554597854614,0.45650166273117065
257,257,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.008545070886611938,-0.02300068736076355,-0.013615936040878296,-0.039112478494644165,-1.237825745192822e-05,-0.016843248158693314,0.17090141773223877,-0.460013747215271,-0.2723187208175659,-0.08963919430971146,-2.8368875064188614e-05,-0.03860187903046608,0.039112478494644165,0.05099926143884659,0.5612284541130066,0.09759759902954102,0.039112478494644165,0.05099926143884659,0.5612284541130066,0.09759759902954102,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8435512781143188,-0.8970428109169006,0.5909786820411682
258,258,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.008490681648254395,0.025185197591781616,-0.009486079216003418,0.0392712727189064,0.00946061685681343,-0.012268115766346455,-0.1698136329650879,0.5037039518356323,-0.18972158432006836,0.0900031179189682,0.02168213576078415,-0.02811644971370697,0.0392712727189064,0.05078005790710449,0.5644010901451111,0.09675334393978119,0.0392712727189064,0.05078005790710449,0.5644010901451111,0.09675334393978119,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8663829565048218,-0.8836842775344849,0.46452903747558594
259,259,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.003996491432189941,-0.015836209058761597,-0.011277943849563599,-0.02007223851978779,0.005158033221960068,-0.014572963118553162,0.07992982864379883,-0.31672418117523193,-0.22555887699127197,-0.046002183109521866,0.011821339838206768,-0.03339876979589462,0.02007223851978779,0.0321841686964035,0.3969632089138031,0.05806395411491394,0.02007223851978779,0.0321841686964035,0.3969632089138031,0.05806395411491394,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8512253761291504,-0.9876878261566162,0.623668372631073
260,260,vr,0.0,False,1.0,0.0,0.0,False,0.0,hold(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.005560368299484253,0.01857653260231018,-0.005684792995452881,0.016725055873394012,0.00117872457485646,-0.0149070518091321,-0.11120736598968506,0.3715306520462036,-0.11369585990905762,0.03833100572228432,0.0027014375664293766,-0.034164443612098694,0.01857653260231018,0.030193695798516273,0.4041396379470825,0.05141763016581535,0.01857653260231018,0.030193695798516273,0.4041396379470825,0.05141763016581535,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8860741853713989,-0.8944364190101624,0.6395590305328369
261,261,vr,0.0,False,1.0,0.0,0.03419884294271469,False,0.0,hold(0),0.009459257125854492,0.014546513557434082,-0.031316280364990234,-0.005270992871373892,0.025559447705745697,-0.03419884294271469,0.18918514251708984,0.29093027114868164,-0.6263256072998047,-0.01208022516220808,0.05857793614268303,-0.07837797701358795,True,0.009459257125854492,0.014546513557434082,-0.031316280364990234,-0.005270992871373892,0.025559447705745697,-0.03419884294271469,0.18918514251708984,0.29093027114868164,-0.6263256072998047,-0.01208022516220808,0.05857793614268303,-0.07837797701358795,0.0,0.0,0.0,0.0,True,-0.0038132071495056152,-0.010533630847930908,-0.01575648784637451,-0.012864337302744389,0.015239480882883072,-0.02178090810775757,-0.0762641429901123,-0.21067261695861816,-0.31512975692749023,-0.02948288805782795,0.034926313906908035,-0.04991815984249115,0.02508014440536499,0.03695463389158249,0.6472338438034058,0.040892697870731354,0.02508014440536499,0.03695463389158249,0.6472338438034058,0.040892697870731354,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8774160146713257,-0.9477958679199219,0.08204571902751923
262,262,vr,0.0,False,1.0,0.0,0.17654146254062653,False,0.0,hold(0),-0.016586482524871826,0.09301304817199707,-0.013815611600875854,0.17654146254062653,0.034725818783044815,-0.04871261492371559,-0.3317296504974365,1.8602609634399414,-0.2763122320175171,0.4046032130718231,0.0795857161283493,-0.11164108663797379,True,-0.016586482524871826,0.09301304817199707,-0.013815611600875854,0.17654146254062653,0.034725818783044815,-0.04871261492371559,-0.3317296504974365,1.8602609634399414,-0.2763122320175171,0.4046032130718231,0.0795857161283493,-0.11164108663797379,0.0,0.0,0.0,0.0,True,-0.012628734111785889,0.02663731575012207,-0.021757185459136963,0.02437741309404373,0.018451884388923645,-0.03959694132208824,-0.2525746822357178,0.5327463150024414,-0.43514370918273926,0.05586891248822212,0.04228860139846802,-0.09074949473142624,0.1521640419960022,0.1672910749912262,1.3393237590789795,0.3513447046279907,0.1521640419960022,0.1672910749912262,1.3393237590789795,0.3513447046279907,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.7813578248023987,-0.804286003112793,0.6729448437690735
263,263,vr,0.0,False,1.0,0.0,0.10566754639148712,False,0.0,hold(0),0.0017210841178894043,0.0805482268333435,-0.007144361734390259,0.031696680933237076,0.01346779614686966,0.10566754639148712,0.034421682357788086,1.6109645366668701,-0.14288723468780518,0.07264343649148941,0.03086591325700283,0.24217216670513153,True,0.0017210841178894043,0.0805482268333435,-0.007144361734390259,0.031696680933237076,0.01346779614686966,0.10566754639148712,0.034421682357788086,1.6109645366668701,-0.14288723468780518,0.07264343649148941,0.03086591325700283,0.24217216670513153,0.0,0.0,0.0,0.0,True,-0.005015730857849121,0.059435516595840454,-0.016688555479049683,0.13929340243339539,0.005087966099381447,-0.03217475861310959,-0.10031461715698242,1.188710331916809,-0.33377110958099365,0.31923696398735046,0.011660758405923843,-0.07373911142349243,0.1378422975540161,0.17672011256217957,0.4825859069824219,0.40121954679489136,0.1378422975540161,0.17672011256217957,0.4825859069824219,0.40121954679489136,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.7071045637130737,-1.180042028427124,0.4202706813812256
264,264,vr,0.0,False,1.0,0.0,0.08640885353088379,False,0.0,hold(0),0.022829324007034302,0.08640885353088379,-0.014356523752212524,0.054883915930986404,0.017533985897898674,0.04268425330519676,0.45658648014068604,1.7281770706176758,-0.2871304750442505,0.12578466534614563,0.04018493369221687,0.09782509505748749,True,0.022829324007034302,0.08640885353088379,-0.014356523752212524,0.05488388240337372,0.017533982172608376,0.04268421605229378,0.45658648014068604,1.7281770706176758,-0.2871304750442505,0.12578459084033966,0.040184929966926575,0.09782501310110092,3.725290298461914e-08,5.025691507398733e-08,0.0,1.1518034881419226e-07,True,-0.021014362573623657,0.012803822755813599,-0.01984313130378723,-0.07078205049037933,0.006792644504457712,0.10675110667943954,-0.42028725147247314,0.256076455116272,-0.39686262607574463,-0.16222049295902252,0.015567593276500702,0.24465550482273102,0.12566596269607544,0.16547490656375885,1.7169824838638306,0.3242100775241852,0.12566593289375305,0.16547489166259766,1.7169824838638306,0.3242100179195404,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8647334575653076,-1.1274144649505615,0.7526513338088989
265,265,vr,0.0,False,1.0,0.0,0.17877072095870972,False,0.0,hold(0),-0.007479637861251831,0.17877072095870972,-0.017611682415008545,0.12344704568386078,0.0486813560128212,0.11026300489902496,-0.14959275722503662,3.5754144191741943,-0.3522336483001709,0.2829197645187378,0.11156944185495377,0.2527041733264923,True,-0.007479637861251831,0.17877072095870972,-0.017611682415008545,0.12344703078269958,0.0486813522875309,0.11026300489902496,-0.14959275722503662,3.5754144191741943,-0.3522336483001709,0.2829197347164154,0.11156944185495377,0.2527041733264923,1.4901161193847656e-08,1.5359765015432458e-08,0.0,3.520198532669383e-08,True,0.026975572109222412,0.06340071558952332,-0.003947317600250244,0.1330423206090927,-0.00693580461665988,-0.08228461444377899,0.5395114421844482,1.2680143117904663,-0.07894635200500488,0.3049105405807495,-0.015895692631602287,-0.18858245015144348,0.19254761934280396,0.23440144956111908,2.423560619354248,0.45985302329063416,0.19254761934280396,0.23440144956111908,2.423560619354248,0.45985302329063416,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.8892722129821777,-1.074628472328186,0.6666219234466553
266,266,vr,0.0,False,1.0,0.0,0.11413842439651489,False,0.0,hold(0),0.006221979856491089,0.11413842439651489,-0.014343857765197754,-0.02067233994603157,-0.025508413091301918,0.07380930334329605,0.12443959712982178,2.282768487930298,-0.2868771553039551,-0.047377511858940125,-0.05846097320318222,0.1691584587097168,True,0.006221979856491089,0.11413842439651489,-0.014343857765197754,-0.020672297105193138,-0.02550840750336647,0.07380935549736023,0.12443959712982178,2.282768487930298,-0.2868771553039551,-0.047377411276102066,-0.058460962027311325,0.16915856301784515,5.21540641784668e-08,6.772450689140896e-08,0.0,1.552131294602077e-07,True,-0.03655478358268738,0.08256882429122925,-0.025399774312973022,-0.008201073855161667,0.022812619805336,0.14764095842838287,-0.7310956716537476,1.651376485824585,-0.5079954862594604,-0.018795477226376534,0.0522826723754406,0.33836811780929565,0.07383165508508682,0.1043565645813942,1.086043119430542,0.20423761010169983,0.07383160293102264,0.10435651987791061,1.086043119430542,0.20423750579357147,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.5528847575187683,-0.6394315361976624,0.031037338078022003
267,267,vr,0.0,False,1.0,0.0,0.20128190517425537,False,0.0,hold(0),0.013070553541183472,0.20128190517425537,-0.01565888524055481,0.035589251667261124,-0.038536835461854935,0.05541299656033516,0.26141107082366943,4.025638103485107,-0.3131777048110962,0.08156455308198929,-0.08831992000341415,0.1269972175359726,True,0.013070553541183472,0.20128190517425537,-0.01565888524055481,0.03558921068906784,-0.038536835461854935,0.05541298910975456,0.26141107082366943,4.025638103485107,-0.3131777048110962,0.08156445622444153,-0.08831992000341415,0.1269972175359726,4.0978193283081055e-08,4.165001143974223e-08,0.0,9.545479429107218e-08,True,0.02858787775039673,0.029544532299041748,-0.0024050474166870117,0.003732656128704548,-0.04917307198047638,-0.08788622170686722,0.5717575550079346,0.590890645980835,-0.048100948333740234,0.008554616943001747,-0.11269637197256088,-0.2014203816652298,0.17173737287521362,0.22709648311138153,3.458911895751953,0.3373170495033264,0.17173737287521362,0.22709646821022034,3.458911895751953,0.33731698989868164,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.7002260684967041,-0.7089255452156067,0.9994663596153259
268,268,vr,0.0,False,1.0,0.0,0.23090913891792297,False,0.0,hold(0),0.021794438362121582,0.23090913891792297,-0.01444295048713684,0.0782829150557518,-0.03167976066470146,0.007007838226854801,0.43588876724243164,4.61818265914917,-0.2888590097427368,0.17941121757030487,-0.07260466367006302,0.016060780733823776,True,0.021794438362121582,0.23090913891792297,-0.01444295048713684,0.0782829150557518,-0.03167976066470146,0.0070078372955322266,0.43588876724243164,4.61818265914917,-0.2888590097427368,0.17941121757030487,-0.07260466367006302,0.016060778871178627,9.313225746154785e-10,9.313225746154785e-10,0.0,2.1344339629081333e-09,True,-0.010389089584350586,0.08710995316505432,-0.019937753677368164,0.022723857313394547,-0.003299715230241418,0.04984967038035393,-0.20778179168701172,1.7421990633010864,-0.3987550735473633,0.05207924172282219,-0.007562390062958002,0.11424702405929565,0.14379918575286865,0.1657463014125824,2.949181318283081,0.17344874143600464,0.14379918575286865,0.1657463014125824,2.949181318283081,0.17344874143600464,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.6839447617530823,-1.0134844779968262,0.6616140604019165
269,269,vr,0.0,False,1.0,0.0,0.14585629105567932,False,0.0,hold(0),0.007206946611404419,0.14585629105567932,-0.01473352313041687,0.05198681727051735,-0.010335966944694519,-0.03116023726761341,0.14413893222808838,2.917125701904297,-0.2946704626083374,0.1191449984908104,-0.023688288405537605,-0.07141400128602982,True,0.007206946611404419,0.14585629105567932,-0.01473352313041687,0.05198680981993675,-0.01033601351082325,-0.03116023540496826,0.14413893222808838,2.917125701904297,-0.2946704626083374,0.1191449910402298,-0.02368839457631111,-0.07141399383544922,4.6566128730773926e-08,4.71951793201697e-08,0.0,1.0816337692176603e-07,True,0.0002697110176086426,0.12521520256996155,-0.027185678482055664,0.07069197297096252,-0.04536840692162514,-0.07559444010257721,0.0053942203521728516,2.5043039321899414,-0.5437135696411133,0.16201405227184296,-0.10397672653198242,-0.17324969172477722,0.04443420469760895,0.06465902179479599,0.5016915202140808,0.13658146560192108,0.04443420469760895,0.0646589994430542,0.5016915202140808,0.1365814059972763,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.7305593490600586,-0.7433463335037231,0.5333902835845947
270,270,vr,0.0,False,1.0,0.0,0.22173672914505005,False,0.0,hold(0),0.004966557025909424,0.22173672914505005,-0.024255365133285522,0.13969022035598755,0.030683834105730057,-0.07906118780374527,0.09933114051818848,4.434734344482422,-0.48510730266571045,0.3201463520526886,0.07032216340303421,-0.18119487166404724,True,0.004966557025909424,0.22173672914505005,-0.024255365133285522,0.13969027996063232,0.03068387880921364,-0.07906118035316467,0.09933114051818848,4.434734344482422,-0.48510730266571045,0.32014650106430054,0.07032226771116257,-0.18119487166404724,5.960464477539063e-08,7.48774056091861e-08,0.0,1.7160637355573272e-07,True,0.004931539297103882,0.009052455425262451,-0.0018358230590820312,-0.0011994255473837256,0.006375411059707403,0.007497675716876984,0.09863078594207764,0.18104910850524902,-0.036716461181640625,-0.0027488807681947947,0.014611365273594856,0.01718340627849102,0.2126842737197876,0.2714230418205261,4.277253150939941,0.3830391466617584,0.2126842737197876,0.2714230716228485,4.277253150939941,0.383039265871048,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.042615532875061,-1.1870307922363281,0.11529947072267532
271,271,vr,0.0,False,1.0,0.0,0.2916954457759857,False,0.0,hold(0),0.006049126386642456,0.2916954457759857,-0.0677056610584259,0.1467725932598114,0.11444679647684097,6.990736437728629e-05,0.12098252773284912,5.833909034729004,-1.354113221168518,0.33637797832489014,0.2622927129268646,0.00016021585906855762,True,0.006049126386642456,0.2916954457759857,-0.0677056610584259,0.1467725932598114,0.11444679647684097,6.990736437728629e-05,0.12098252773284912,5.833909034729004,-1.354113221168518,0.33637797832489014,0.2622927129268646,0.00016021585906855762,0.0,0.0,0.0,0.0,True,-0.026176869869232178,0.1454569399356842,-0.05402490496635437,0.1036139726638794,0.023436907678842545,-0.08969024568796158,-0.5235373973846436,2.9091386795043945,-1.0804980993270874,0.23746570944786072,0.05371342971920967,-0.20555490255355835,0.1462385058403015,0.20202408730983734,3.007416248321533,0.30920490622520447,0.1462385058403015,0.20202408730983734,3.007416248321533,0.30920490622520447,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.0775539875030518,-1.2380388975143433,-0.47043749690055847
272,272,vr,0.0,False,1.0,0.0,0.25427713990211487,False,0.0,hold(0),8.791685104370117e-05,0.25427713990211487,-0.03885999321937561,0.0447886660695076,0.010037495754659176,-0.02256442792713642,0.0017583370208740234,5.085542678833008,-0.7771998643875122,0.1026480570435524,0.02300424501299858,-0.05171385407447815,True,8.791685104370117e-05,0.25427713990211487,-0.03885999321937561,0.0447886660695076,0.010037495754659176,-0.02256442792713642,0.0017583370208740234,5.085542678833008,-0.7771998643875122,0.1026480570435524,0.02300424501299858,-0.05171385407447815,0.0,0.0,0.0,0.0,True,0.013525038957595825,0.13316497206687927,-0.04614591598510742,0.0631137564778328,0.06647127121686935,0.06607091426849365,0.2705007791519165,2.663299560546875,-0.9229183197021484,0.1446460783481598,0.15234091877937317,0.151423379778862,0.1211121678352356,0.16210676729679108,2.4414584636688232,0.24445150792598724,0.1211121678352356,0.16210676729679108,2.4414584636688232,0.24445150792598724,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.0290342569351196,-1.0792217254638672,-0.1667386293411255
273,273,vr,0.0,False,1.0,0.0,0.26642903685569763,False,0.0,hold(0),-0.01605302095413208,0.26642903685569763,-0.008662790060043335,0.11356853693723679,-0.005727757234126329,-0.002039130311459303,-0.3210604190826416,5.328580856323242,-0.1732558012008667,0.26027989387512207,-0.013127051293849945,-0.00467334222048521,True,-0.01605302095413208,0.26642903685569763,-0.008662790060043335,0.11356853693723679,-0.005727757234126329,-0.002039130311459303,-0.3210604190826416,5.328580856323242,-0.1732558012008667,0.26027989387512207,-0.013127051293849945,-0.00467334222048521,0.0,0.0,0.0,0.0,True,-0.016310811042785645,0.07202178239822388,-0.008921325206756592,0.001550184446386993,-0.05500531569123268,-0.05395409092307091,-0.3262162208557129,1.4404356479644775,-0.17842650413513184,0.0035527609288692474,-0.12606288492679596,-0.12365366518497467,0.19440725445747375,0.2355119287967682,3.8881518840789795,0.30466318130493164,0.19440725445747375,0.2355119287967682,3.8881518840789795,0.30466318130493164,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.9997444152832031,-1.0299557447433472,-0.2631286084651947
274,274,vr,0.0,False,1.0,0.0,0.3097236156463623,False,0.0,hold(0),-0.026366114616394043,0.3097236156463623,-0.014397501945495605,0.1069008857011795,0.004307264927774668,0.04803777486085892,-0.5273222923278809,6.194472312927246,-0.2879500389099121,0.2449987679719925,0.009871522895991802,0.11009445786476135,True,-0.026366114616394043,0.3097236156463623,-0.014397501945495605,0.1069008857011795,0.004307264927774668,0.04803777486085892,-0.5273222923278809,6.194472312927246,-0.2879500389099121,0.2449987679719925,0.009871522895991802,0.11009445786476135,0.0,0.0,0.0,0.0,True,-0.027263909578323364,0.1645207405090332,-0.034127384424209595,0.13141599297523499,0.018520891666412354,0.028723450377583504,-0.5452781915664673,3.290414810180664,-0.6825476884841919,0.30118328332901,0.04244675487279892,0.06582929193973541,0.1452028751373291,0.15049920976161957,2.9307985305786133,0.07859546691179276,0.1452028751373291,0.15049920976161957,2.9307985305786133,0.07859546691179276,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.306998372077942,-1.322209358215332,0.4161735475063324
275,275,vr,0.0,False,1.0,0.0,0.23606717586517334,False,0.0,hold(0),-0.015240907669067383,0.23606717586517334,0.0036016106605529785,0.09004112333059311,-0.022611727938055992,0.025060100480914116,-0.30481815338134766,4.721343517303467,0.07203221321105957,0.20635904371738434,-0.05182226002216339,0.057433515787124634,True,-0.015240907669067383,0.23606717586517334,0.0036016106605529785,0.09004112333059311,-0.022611727938055992,0.025060100480914116,-0.30481815338134766,4.721343517303467,0.07203221321105957,0.20635904371738434,-0.05182226002216339,0.057433515787124634,0.0,0.0,0.0,0.0,True,-0.022360682487487793,0.1551888883113861,-0.01490563154220581,0.04314057528972626,-0.050883688032627106,-0.0013583002146333456,-0.44721364974975586,3.1037778854370117,-0.2981126308441162,0.0988709032535553,-0.11661681532859802,-0.0031129943672567606,0.08087828755378723,0.10310869663953781,1.6654736995697021,0.13934816420078278,0.08087828755378723,0.10310869663953781,1.6654736995697021,0.13934816420078278,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.1312482357025146,-1.1392087936401367,0.581749439239502
276,276,vr,0.0,False,1.0,0.0,0.3264114260673523,False,0.0,hold(0),-0.014478713274002075,0.3264114260673523,0.014737993478775024,0.15597139298915863,-0.02402225323021412,-0.032074399292469025,-0.2895742654800415,6.528228759765625,0.2947598695755005,0.35746005177497864,-0.05505494773387909,-0.0735091045498848,True,-0.014478713274002075,0.3264114260673523,0.014737993478775024,0.15597137808799744,-0.024022260680794716,-0.032074399292469025,-0.2895742654800415,6.528228759765625,0.2947598695755005,0.35746005177497864,-0.05505496263504028,-0.0735091045498848,1.4901161193847656e-08,1.666000493116826e-08,0.0,3.81819162953434e-08,True,-0.004867464303970337,0.04985406994819641,-0.0070638954639434814,0.06341031938791275,0.006453065201640129,0.0070012533105909824,-0.09734928607940674,0.9970813989639282,-0.14127790927886963,0.14532573521137238,0.014789334498345852,0.016045689582824707,0.2765573561191559,0.29677411913871765,5.551636219024658,0.24062266945838928,0.2765573561191559,0.29677411913871765,5.551636219024658,0.2406226396560669,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.3748596906661987,-1.5421628952026367,0.6025441288948059
277,277,vr,0.0,False,1.0,0.0,0.15472322702407837,False,0.0,hold(0),-0.008840858936309814,0.15472322702407837,-0.0018171966075897217,0.04209516569972038,-0.007961480878293514,0.003413683967664838,-0.1768171787261963,3.0944645404815674,-0.036343932151794434,0.09647500514984131,-0.018246369436383247,0.007823587395250797,True,-0.008840858936309814,0.15472322702407837,-0.0018171966075897217,0.04209517315030098,-0.007961474359035492,0.003413684433326125,-0.1768171787261963,3.0944645404815674,-0.036343932151794434,0.0964750275015831,-0.018246354535222054,0.007823587395250797,7.450580596923828e-09,9.911039988708126e-09,0.0,2.271442944845603e-08,True,-0.009608268737792969,0.15972554683685303,-0.018234550952911377,0.06147550418972969,-0.05086671561002731,-0.05587893724441528,-0.19216537475585938,3.1945109367370605,-0.36469101905822754,0.14089146256446838,-0.11657792329788208,-0.1280650794506073,0.05929262191057205,0.07763513177633286,0.3435937464237213,0.17351555824279785,0.05929262191057205,0.07763513177633286,0.3435937464237213,0.17351555824279785,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.3903263807296753,-1.42527437210083,0.4381382465362549
278,278,vr,0.0,False,1.0,0.0,0.31785592436790466,False,0.0,hold(0),-0.00804513692855835,0.31785592436790466,0.0019319355487823486,0.1303320825099945,-0.0019044560613110662,-0.07375965267419815,-0.160902738571167,6.357118606567383,0.03863871097564697,0.29869911074638367,-0.00436469167470932,-0.16904467344284058,True,-0.00804513692855835,0.31785592436790466,0.0019319355487823486,0.1303320825099945,-0.0019044560613110662,-0.07375965267419815,-0.160902738571167,6.357118606567383,0.03863871097564697,0.29869911074638367,-0.00436469167470932,-0.16904467344284058,0.0,0.0,0.0,0.0,True,-0.007887929677963257,0.016932934522628784,-0.004954636096954346,0.007474144455045462,-0.015403533354401588,-0.037622954696416855,-0.15775859355926514,0.3386586904525757,-0.09909272193908691,0.017129477113485336,-0.0353022925555706,-0.0862254649400711,0.3009229898452759,0.32739007472991943,6.020036697387695,0.29512304067611694,0.3009229898452759,0.32739007472991943,6.020036697387695,0.29512304067611694,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.2677857875823975,-1.5198613405227661,0.7521565556526184
279,279,vr,0.0,False,1.0,0.0,0.29516294598579407,False,0.0,hold(0),-0.012328475713729858,0.29516294598579407,-0.003090500831604004,0.0978027805685997,-0.0013480116613209248,-0.053161900490522385,-0.24656951427459717,5.903258800506592,-0.06181001663208008,0.22414745390415192,-0.003089415142312646,-0.12183810025453568,True,-0.012328475713729858,0.29516294598579407,-0.003090500831604004,0.0978027805685997,-0.0013480116613209248,-0.053161900490522385,-0.24656951427459717,5.903258800506592,-0.06181001663208008,0.22414745390415192,-0.003089415142312646,-0.12183810025453568,0.0,0.0,0.0,0.0,True,-0.017470121383666992,0.1245841383934021,-0.03124251961708069,0.060070689767599106,0.05100344493985176,0.04767236113548279,-0.34940242767333984,2.491682767868042,-0.6248503923416138,0.13767187297344208,0.1168912872672081,0.10925699025392532,0.17057880759239197,0.21035216748714447,3.459254503250122,0.2743690013885498,0.17057880759239197,0.21035216748714447,3.459254503250122,0.2743690013885498,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-0.9809501767158508,-1.2047255039215088,0.7927532196044922
280,280,vr,0.0,False,1.0,0.0,0.22652894258499146,False,0.0,hold(0),-0.0072896480560302734,0.22652894258499146,-0.012005865573883057,0.07721298187971115,0.02680686116218567,-0.06487315893173218,-0.14579296112060547,4.53057861328125,-0.24011731147766113,0.1769591122865677,0.06143679469823837,-0.14867833256721497,True,-0.0072896480560302734,0.22652894258499146,-0.012005865573883057,0.07721298187971115,0.02680686116218567,-0.06487315893173218,-0.14579296112060547,4.53057861328125,-0.24011731147766113,0.1769591122865677,0.06143679469823837,-0.14867833256721497,0.0,0.0,0.0,0.0,True,-0.008516758680343628,0.12289583683013916,-0.016213208436965942,0.05063293129205704,-0.07858409732580185,-0.13896827399730682,-0.17033517360687256,2.457916736602783,-0.32426416873931885,0.1160421222448349,-0.18010148406028748,-0.3184918165206909,0.10539095848798752,0.16751976311206818,2.074514627456665,0.30147674679756165,0.10539095848798752,0.16751976311206818,2.074514627456665,0.30147674679756165,20.04920196533203,20.04920196533203,17.79953384399414,17.79953384399414,,,,,,-1.554876446723938,-1.6309196949005127,0.521074652671814
